page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07	Warrington SB	182	08	WN	182.08
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07	WARRINGTON BANK QUAY	182	11		182.11
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07		182	19	*	182.19
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07	Warrington North Jn	182	25		182.25
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07		182	40	*	182.40
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07	Dallam Jn	182	67		182.67
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07		182	78	*	182.78
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08		183	25	*	183.25
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08	Wheelchex	183	40	Dallam	183.40
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08	Dallam Royal Mail Terminal	183	40	X	183.40
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08		184	27	*	184.27
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08		185	38		185.38
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08		185	41	*	185.41
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08		185	43	*	185.43
0016	NW1001	016	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ3 CGJ4 LNW North	24/05/08	Winwick Jn	185	49		185.49
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		186	10	*	186.10
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06	OHNS	187	14		187.14
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		187	57	*	187.57
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06	Golbome Jn	187	76		187.76
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		0	53		0.53
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		0	78	*	0.78
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		1	16	*	1.16
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		1	63	*	1.63
0017	NW1001	017	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ4 CGJ5 LNW North	07/10/06		1	65	*	1.65
0018	NW1001	018	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06	Haydock Branch Jn	2	42		2.42
0018	NW1001	018	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06		3	47	*	3.47
0018	NW1001	018	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06		4	17		4.17
0018	NW1001	018	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06	Bamfurlong Jn	4	26		4.26
0018	NW1001	018	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06	Bamfurlong Sidings Jn	4	43		4.43
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08		5	16		5.16
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08	Springs Branch Jn	5	25	*	5.25
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08		5	28		5.28
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08		5	35	*	5.35
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08	Springs Branch Sidings	5	53	*	5.53
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08	Springs Branch	5	57		5.57
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08	(slow lines) Jn	5	57	X	5.57
0019	NW1001	019	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	26/03/08		6	04		6.04
0020	NW1001	020	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	14/12/08	Wigan South Jn	6	11		6.11
0020	NW1001	020	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	14/12/08		6	13	*	6.13
0020	NW1001	020	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	14/12/08		6	15	*	6.15
0020	NW1001	020	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	14/12/08		6	30	*	6.30
0020	NW1001	020	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	14/12/08	Wigan Station Jn	6	33		6.33
0020	NW1001	020	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	14/12/08	WIGAN NORTH WESTERN	6	47		6.47
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09	Wigan North Jn	6	60		6.60
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09		7	21	*	7.21
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09		7	37	*	7.37
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09	Coppull Hall HABD	10	60		10.60
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09	Blainscough (former site of GF)	12	13		12.13
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09	Balshaw Lane Jn	14	18		14.18
0021	NW1001	021	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	24/01/09		14	30	*	14.30
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09	EUXTON BALSHAW LANE	14	77		14.77
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09	OHNS	16	12		16.12
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09	Euxton Jn	16	22		16.22
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09		16	32		16.32
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09	LEYLAND	17	54		17.54
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09		16	63		16.63
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09	Farington Jn	18	76		18.76
0022	NW1001	022	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	21/02/09		19	24	*	19.24
0023	NW1001	023	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06		19	76	*	19.76
0023	NW1001	023	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06	Farington Curve Jn	20	08		20.08
0023	NW1001	023	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06	Skew Bridge Jn	20	41		20.41
0023	NW1001	023	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06		20	78	*	20.78
0023	NW1001	023	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 LNW North	07/10/06	Preston Ribble Jn	21	13		21.13
0024	NW1001	024	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 CGJ6 LNW North	01/12/07	Preston South Jn			X	.
0024	NW1001	024	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 CGJ6 LNW North	01/12/07		21	39	*	21.39
0024	NW1001	024	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 CGJ6 LNW North	01/12/07		21	40	*	21.40
0024	NW1001	024	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 CGJ6 LNW North	01/12/07		21	55	*	21.55
0024	NW1001	024	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 CGJ6 LNW North	01/12/07	PRESTON	21	57		21.57
0024	NW1001	024	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ5 CGJ6 LNW North	01/12/07		0	00		0.00
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06	Preston North Jn	0	21	*	0.21
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06		0	30	*	0.30
0025	NW1001	025	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ6 LNW North	07/10/06		0	31	*	0.31
